occurrenceID,eventID,month,day,year,locationID,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,country,countryCode,county,habitat,basisOfRecord,recordedBy,individualCount,organismQuantity,organismQuantityType,occurrenceStatus,occurrenceRemarks,,identificationVerificationStatus,taxonID,scientificName,kingdom,phylum,class,order,family,genus,specificEpithet,taxonRank,scientificNameAuthorship,vernacularName,collectionCode
SBN:88212:201067,SBN:eventId:88212,Jun,27,2018,site:207:1 |site:207:2 | site:207:3,,,1000,Sweden,SE,Östergötlands län,"agricultural field, edge of  agricultural field and tree stand",HumanObservation,SBN:recorderId:266,5,5,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201067,Speyeria aglaja,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Speyeria,aglaja,species,"Linnaeus, 1758",Ängspärlemorfjäril,SBN
SBN:88212:201071,SBN:eventId:88212,Jun,27,2018,site:207:1 | site:207:3,,,1000,Sweden,SE,Östergötlands län,"agricultural field, edge of  agricultural field and tree stand",HumanObservation,SBN:recorderId:266,10,10,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201071,Brenthis ino,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Brenthis,ino,species,"Rottemburg, 1775",Älggräspärlemorfjäril,SBN
SBN:88212:201075,SBN:eventId:88212,Jun,27,2018,site:207:1,58.21067,14.74661,1000,Sweden,SE,Östergötlands län,edge of  agricultural field and tree stand,HumanObservation,SBN:recorderId:266,2,2,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201075,Boloria selene,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Boloria,selene,species,"Denis & Schiffermüller, 1775",Brunfläckig pärlemorfjäril,SBN
SBN:88212:201086,SBN:eventId:88212,Jun,27,2018,site:207:1 | site:207:3,,,1000,Sweden,SE,Östergötlands län,agricultural field,HumanObservation,SBN:recorderId:266,12,12,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201086,Melitaea athalia,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Melitaea,athalia,species,"Rottemburg, 1775",Skogsnätfjäril,SBN
SBN:88212:201104,SBN:eventId:88212,Jun,27,2018,site:207:1 |site:207:2 | site:207:3,,,1000,Sweden,SE,Östergötlands län,"agricultural field, edge of  agricultural field and tree stand",HumanObservation,SBN:recorderId:266,69,69,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201104,Maniola jurtina,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Maniola,jurtina,species,"Linnaeus, 1758",Slåttergräsfjäril,SBN
SBN:88212:201107,SBN:eventId:88212,Jun,27,2018,site:207:1 |site:207:2 | site:207:3,,,1000,Sweden,SE,Östergötlands län,"agricultural field, edge of  agricultural field and tree stand",HumanObservation,SBN:recorderId:266,40,40,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201107,Aphantopus hyperantus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Aphantopus,hyperantus,species,"Linnaeus, 1758",Luktgräsfjäril,SBN
SBN:88212:201110,SBN:eventId:88212,Jun,27,2018,site:207:1 | site:207:2,,,1000,Sweden,SE,Östergötlands län,"agricultural field, edge of  agricultural field and tree stand",HumanObservation,SBN:recorderId:266,11,11,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201110,Coenonympha arcania,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Coenonympha,arcania,species,"Linnaeus, 1760",Pärlgräsfjäril,SBN
SBN:88212:201115,SBN:eventId:88212,Jun,27,2018,site:207:1,58.21067,14.74661,1000,Sweden,SE,Östergötlands län,edge of  agricultural field and tree stand,HumanObservation,SBN:recorderId:266,1,1,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201115,Lasiommata maera,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Lasiommata,maera,species,"Linnaeus, 1758",Vitgräsfjäril,SBN
SBN:88212:201143,SBN:eventId:88212,Jun,27,2018,site:207:2,58.2093,14.74661,1000,Sweden,SE,Östergötlands län,agricultural field,HumanObservation,SBN:recorderId:266,2,2,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201143,Cyaniris semiargus,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Cyaniris,semiargus,species,"Rottemburg, 1775",Ängsblåvinge,SBN
SBN:88212:201144,SBN:eventId:88212,Jun,27,2018,site:207:2,58.2093,14.74661,1000,Sweden,SE,Östergötlands län,agricultural field,HumanObservation,SBN:recorderId:266,1,1,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201144,Polyommatus Icarus,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Polyommatus,icarus,species,"Rottemburg, 1775",Puktörneblåvinge,SBN
SBN:88212:201146,SBN:eventId:88212,Jun,27,2018,site:207:2,58.2093,14.74661,1000,Sweden,SE,Östergötlands län,agricultural field,HumanObservation,SBN:recorderId:266,7,7,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201146,Polyommatus amandus,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Polyommatus,amandus,species,"Schneider, 1792",Silverblåvinge,SBN
SBN:88212:201148,SBN:eventId:88212,Jun,27,2018,site:207:3,58.2096,14.7479,1000,Sweden,SE,Östergötlands län,agricultural field,HumanObservation,SBN:recorderId:266,1,1,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201148,Aricia artaxerxes,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Aricia,artaxerxes,species,"Fabricius, 1793",Midsommarblåvinge,SBN
SBN:88212:236584,SBN:eventId:88212,Jun,27,2018,site:207:1,58.21067,14.74661,1000,Sweden,SE,Östergötlands län,edge of  agricultural field and tree stand,HumanObservation,SBN:recorderId:266,1,1,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:236584,Plebejus argus/idas,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Plebejus,argus/idas,speciesAggregate,,Ljungblåvinge/Hedblåvinge,SBN
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
